# z=0  lgm1=6  lgm2=15  nm=1000
# omega_m=0.28  omega_l=0.72  omega_b=0.0462
# h=0.7  sigma_8=0.817  ns=0.96
         0           6          15        1000
      0.28        0.72      0.0462
       0.7       0.817        0.96
       847  13.630630 4.271993e+13 4.760986e-05 1.618456e+00  3.959131e-05 2.016435e+00  1.162609e+00
       846  13.621622 4.184293e+13 4.866520e-05 1.610418e+00  4.058981e-05 2.006447e+00  1.167208e+00
       845  13.612613 4.098385e+13 4.974246e-05 1.602468e+00  4.161053e-05 1.996537e+00  1.171810e+00
       844  13.603603 4.014240e+13 5.084213e-05 1.594606e+00  4.265384e-05 1.986706e+00  1.176417e+00
       843  13.594595 3.931832e+13 5.196385e-05 1.586831e+00  4.372007e-05 1.976954e+00  1.181028e+00
       842  13.585586 3.851107e+13 5.312503e-05 1.579590e+00  4.481010e-05 1.967288e+00  1.185372e+00
       841  13.576576 3.772040e+13 5.429352e-05 1.571952e+00  4.592428e-05 1.957696e+00  1.190007e+00
       840  13.567568 3.694603e+13 5.548522e-05 1.564390e+00  4.706283e-05 1.948181e+00  1.194652e+00
       839  13.558558 3.618749e+13 5.670045e-05 1.556899e+00  4.822647e-05 1.938740e+00  1.199308e+00
       838  13.549549 3.544452e+13 5.793943e-05 1.549481e+00  4.941556e-05 1.929373e+00  1.203974e+00
       837  13.540541 3.471688e+13 5.920212e-05 1.542136e+00  5.063047e-05 1.920081e+00  1.208648e+00
       836  13.531531 3.400410e+13 6.048910e-05 1.534861e+00  5.187196e-05 1.910862e+00  1.213334e+00
       835  13.522522 3.330596e+13 6.180070e-05 1.527657e+00  5.314040e-05 1.901715e+00  1.218029e+00
       834  13.513514 3.262222e+13 6.313413e-05 1.520456e+00  5.443614e-05 1.892640e+00  1.222778e+00
       833  13.504505 3.195252e+13 6.449869e-05 1.513442e+00  5.575986e-05 1.883638e+00  1.227458e+00
       832  13.495495 3.129643e+13 6.588985e-05 1.506492e+00  5.711244e-05 1.874706e+00  1.232150e+00
       831  13.486486 3.065395e+13 6.730756e-05 1.499606e+00  5.849388e-05 1.865847e+00  1.236854e+00
       830  13.477478 3.002465e+13 6.875282e-05 1.492780e+00  5.990500e-05 1.857059e+00  1.241571e+00
       829  13.468469 2.940822e+13 7.022644e-05 1.486013e+00  6.134655e-05 1.848340e+00  1.246302e+00
       828  13.459459 2.880443e+13 7.172897e-05 1.479303e+00  6.281897e-05 1.839690e+00  1.251048e+00
       827  13.450451 2.821311e+13 7.326086e-05 1.472652e+00  6.432271e-05 1.831110e+00  1.255808e+00
       826  13.441442 2.763386e+13 7.482317e-05 1.466055e+00  6.585869e-05 1.822596e+00  1.260584e+00
       825  13.432432 2.706650e+13 7.641622e-05 1.459515e+00  6.742741e-05 1.814149e+00  1.265375e+00
       824  13.423424 2.651086e+13 7.804026e-05 1.453030e+00  6.902933e-05 1.805768e+00  1.270180e+00
       823  13.414414 2.596656e+13 7.969616e-05 1.446599e+00  7.066543e-05 1.797453e+00  1.275001e+00
       822  13.405405 2.543344e+13 8.138535e-05 1.440224e+00  7.233624e-05 1.789201e+00  1.279836e+00
       821  13.396397 2.491131e+13 8.310519e-05 1.433904e+00  7.404222e-05 1.781015e+00  1.284685e+00
       820  13.387387 2.439986e+13 8.485791e-05 1.427639e+00  7.578440e-05 1.772891e+00  1.289548e+00
       819  13.378378 2.389890e+13 8.664385e-05 1.421430e+00  7.756329e-05 1.764831e+00  1.294423e+00
       818  13.369370 2.340828e+13 8.846351e-05 1.415279e+00  7.937938e-05 1.756833e+00  1.299310e+00
       817  13.360360 2.292768e+13 9.031803e-05 1.409182e+00  8.123378e-05 1.748897e+00  1.304209e+00
       816  13.351351 2.245695e+13 9.220759e-05 1.403144e+00  8.312701e-05 1.741023e+00  1.309118e+00
       815  13.342342 2.199593e+13 9.413284e-05 1.397163e+00  8.505960e-05 1.733210e+00  1.314036e+00
       814  13.333334 2.154438e+13 9.609493e-05 1.391241e+00  8.703252e-05 1.725458e+00  1.318962e+00
       813  13.324324 2.110200e+13 9.809516e-05 1.385375e+00  8.904695e-05 1.717765e+00  1.323897e+00
       812  13.315315 2.066880e+13 1.001337e-04 1.379570e+00  9.110284e-05 1.710133e+00  1.328839e+00
       811  13.306307 2.024449e+13 1.022121e-04 1.373823e+00  9.320143e-05 1.702560e+00  1.333786e+00
       810  13.297297 1.982885e+13 1.043316e-04 1.368134e+00  9.534379e-05 1.695046e+00  1.338740e+00
       809  13.288288 1.942174e+13 1.064931e-04 1.362504e+00  9.753055e-05 1.687590e+00  1.343699e+00
       808  13.279280 1.902303e+13 1.086974e-04 1.356933e+00  9.976236e-05 1.680192e+00  1.348661e+00
       807  13.270270 1.863247e+13 1.109457e-04 1.351419e+00  1.020406e-04 1.672852e+00  1.353628e+00
       806  13.261261 1.824992e+13 1.132388e-04 1.345964e+00  1.043659e-04 1.665569e+00  1.358598e+00
       805  13.252253 1.787527e+13 1.155746e-04 1.340566e+00  1.067390e-04 1.658343e+00  1.363572e+00
       804  13.243243 1.750827e+13 1.179593e-04 1.335225e+00  1.091613e-04 1.651173e+00  1.368549e+00
       803  13.234234 1.714881e+13 1.203905e-04 1.329938e+00  1.116336e-04 1.644059e+00  1.373530e+00
       802  13.225225 1.679676e+13 1.228687e-04 1.324708e+00  1.141565e-04 1.637001e+00  1.378514e+00
       801  13.216216 1.645190e+13 1.253949e-04 1.319530e+00  1.167316e-04 1.629998e+00  1.383503e+00
       800  13.207207 1.611412e+13 1.279588e-04 1.314343e+00  1.193595e-04 1.623048e+00  1.388556e+00
       799  13.198198 1.578332e+13 1.305445e-04 1.309033e+00  1.220405e-04 1.616150e+00  1.393790e+00
       798  13.189189 1.545927e+13 1.331780e-04 1.303771e+00  1.247759e-04 1.609301e+00  1.399035e+00
       797  13.180180 1.514187e+13 1.358600e-04 1.298560e+00  1.275665e-04 1.602504e+00  1.404291e+00
       796  13.171171 1.483103e+13 1.385919e-04 1.293402e+00  1.304129e-04 1.595757e+00  1.409554e+00
       795  13.162163 1.452656e+13 1.413755e-04 1.288297e+00  1.333166e-04 1.589061e+00  1.414821e+00
       794  13.153152 1.422828e+13 1.442133e-04 1.283248e+00  1.362791e-04 1.582413e+00  1.420092e+00
       793  13.144144 1.393619e+13 1.471059e-04 1.278256e+00  1.393005e-04 1.575816e+00  1.425363e+00
       792  13.135136 1.365009e+13 1.500556e-04 1.273322e+00  1.423824e-04 1.569268e+00  1.430633e+00
       791  13.126126 1.336984e+13 1.530648e-04 1.268447e+00  1.455265e-04 1.562769e+00  1.435898e+00
       790  13.117117 1.309534e+13 1.564974e-04 1.265395e+00  1.487374e-04 1.556349e+00  1.439226e+00
       789  13.108109 1.282651e+13 1.596582e-04 1.260726e+00  1.520164e-04 1.549973e+00  1.444363e+00
       788  13.099099 1.256317e+13 1.628828e-04 1.256098e+00  1.553619e-04 1.543645e+00  1.449510e+00
       787  13.090090 1.230523e+13 1.661656e-04 1.251514e+00  1.587749e-04 1.537365e+00  1.454665e+00
       786  13.081081 1.205262e+13 1.695107e-04 1.246971e+00  1.622563e-04 1.531134e+00  1.459830e+00
       785  13.072072 1.180516e+13 1.729197e-04 1.242469e+00  1.658082e-04 1.524951e+00  1.465004e+00
       784  13.063063 1.156279e+13 1.763964e-04 1.238008e+00  1.694314e-04 1.518814e+00  1.470188e+00
       783  13.054054 1.132542e+13 1.799365e-04 1.233588e+00  1.731271e-04 1.512726e+00  1.475380e+00
       782  13.045045 1.109289e+13 1.835435e-04 1.229208e+00  1.768972e-04 1.506683e+00  1.480581e+00
       781  13.036036 1.086515e+13 1.872177e-04 1.224867e+00  1.807429e-04 1.500687e+00  1.485792e+00
       780  13.027027 1.064210e+13 1.909595e-04 1.220566e+00  1.846651e-04 1.494737e+00  1.491012e+00
       779  13.018019 1.042362e+13 1.947706e-04 1.216303e+00  1.886656e-04 1.488833e+00  1.496241e+00
       778  13.009008 1.020959e+13 1.986536e-04 1.212079e+00  1.927468e-04 1.482973e+00  1.501480e+00
       777  13.000000 1.000000e+13 2.026085e-04 1.207893e+00  1.969084e-04 1.477160e+00  1.506727e+00
       776  12.990992 9.794711e+12 2.066380e-04 1.203744e+00  2.011529e-04 1.471390e+00  1.511984e+00
       775  12.981981 9.593593e+12 2.107923e-04 1.199777e+00  2.054831e-04 1.465667e+00  1.517065e+00
       774  12.972973 9.396646e+12 2.145546e-04 1.194441e+00  2.098945e-04 1.459966e+00  1.523981e+00
       773  12.963964 9.203743e+12 2.188515e-04 1.190538e+00  2.143895e-04 1.454317e+00  1.529103e+00
       772  12.954955 9.014780e+12 2.232370e-04 1.186671e+00  2.189750e-04 1.448713e+00  1.534230e+00
